timestep,command,reward
599,forward,4.297525
600,forward,3.068223
601,forward,1.853143
602,forward,2.523836
603,forward,2.172367
604,forward,2.045378
605,forward,2.547824
606,forward,4.174714
607,forward,4.367361
608,forward,4.314728
609,forward,3.641311
610,forward,2.564988
611,forward,3.884366
612,forward,2.771197
613,forward,3.883313
614,forward,3.286388
615,forward,3.258375
616,forward,5.249439
617,forward,4.826212
618,forward,4.302255
619,forward,4.726775
620,forward,3.863994
621,forward,3.103627
622,forward,3.775150
623,forward,2.778270
624,forward,3.269002
625,forward,4.757876
626,forward,4.772806
627,forward,4.378010
628,forward,4.709776
629,forward,3.388948
630,forward,3.293147
631,forward,4.096693
632,forward,4.454889
633,forward,3.671653
634,forward,4.109633
635,forward,4.493341
636,forward,2.911833
637,forward,1.658224
638,forward,2.733882
639,forward,3.598021
640,forward,3.179588
641,forward,4.276060
642,forward,5.114954
643,forward,4.522343
644,forward,4.317473
645,forward,3.507144
646,forward,2.966962
647,forward,2.767593
648,forward,3.649616
649,forward,3.037033
650,forward,3.080341
651,forward,4.373153
652,forward,4.732595
653,forward,3.168235
654,forward,3.153833
655,forward,3.269289
656,forward,3.920125
657,forward,4.555998
658,forward,4.221761
659,forward,3.488169
660,forward,4.933280
661,forward,4.773571
662,forward,3.779740
663,forward,3.866873
664,forward,3.235013
665,forward,3.934430
666,forward,3.398511
667,forward,4.777516
668,forward,4.753610
669,forward,3.543703
670,forward,3.322036
671,forward,2.564203
672,forward,4.312261
673,forward,3.385876
674,forward,3.816039
675,forward,5.064880
676,forward,4.723267
677,forward,4.279572
678,forward,3.917351
679,forward,3.040624
680,stand,-0.172074
681,stand,1.650153
682,stand,1.690236
683,stand,1.189736
684,stand,0.787196
685,stand,4.164213
686,stand,4.605903
687,stand,4.535792
688,stand,4.708884
689,stand,4.074257
690,stand,4.625647
691,stand,3.818415
692,stand,4.251659
693,stand,3.831274
694,stand,3.784454
695,stand,4.682445
696,stand,4.374422
697,stand,4.409266
698,stand,4.361744
699,stand,4.366992
700,stand,4.478608
701,stand,4.430527
702,stand,4.488389
703,stand,4.434365
