episode,timestep,episode_reward,episode_length
367,68830,101.8051,108
368,68890,91.0298,50
369,68950,183.7212,155
370,69190,65.6165,36
371,69490,24.0242,54
372,69720,218.6664,163
373,69800,376.6077,224
374,70100,-9.9074,30
375,70130,122.8596,64
376,70670,60.1965,54
377,70740,-4281.1202,1000
378,70810,-4231.0234,1000
379,71060,187.6706,96
380,71220,49.1453,16
381,71990,92.8829,77
382,72800,168.8243,81
383,72870,576.2869,368
384,73530,344.7804,279
385,73800,667.1267,491
386,73830,224.8411,96
387,74010,-3835.5300,1000
388,74320,794.0640,365
389,74630,167.2767,183
390,74760,-4213.8112,1000
391,74860,691.0082,405
392,75090,62.6368,46
393,75110,-13.5984,25
394,75190,248.9312,139
395,75320,143.4321,56
396,75350,19.5408,16
397,75650,49.0930,33
398,75740,103.7126,65
399,75980,51.2322,33
400,76250,28.8662,51
401,76540,408.9436,271
402,76610,-4428.1482,1000
403,76680,117.2269,157
404,76860,468.2947,333
405,76860,242.0427,88
406,76950,91.3879,41
407,77090,30.4682,14
408,77120,364.9692,280
409,77310,100.6440,70
410,77370,36.1676,25
411,77800,305.5254,155
412,77800,34.7635,43
413,77810,205.5992,95
414,77820,157.4438,96
415,77840,156.9792,116
416,77960,30.9790,65
417,78060,53.9512,26
418,78070,77.1878,27
419,78110,7.2046,30
420,78220,0.8742,15
421,78390,40.8350,17
422,78490,678.0363,448
423,78520,126.8004,41
424,78870,295.9123,178
425,78930,490.1823,358
426,79030,224.0060,107
427,79180,194.1792,112
428,79290,57.6512,80
429,79290,47.8342,42
430,79350,356.0972,151
431,79650,90.6137,47
432,79660,91.1836,31
433,79720,-4589.5650,1000
434,79720,120.5331,69
435,80110,49.9089,45
436,80300,76.0197,58
437,80540,15.9533,24
438,80660,271.9117,137
439,80720,291.9076,100
440,80730,30.6621,19
441,81070,51.3339,41
442,81160,173.1479,105
443,81660,172.1669,59
444,82000,78.5266,34
445,83740,160.7495,174
446,84770,535.3237,404
447,84940,178.7170,120
448,85400,35.0698,46
449,86280,161.3348,88
450,87820,-4734.8641,1000
451,87860,584.1532,309
452,88050,17.5012,19
453,88390,-4604.5348,1000
454,88430,96.0345,61
455,88520,-2543.8828,1000
456,88540,337.8837,226
457,88600,127.7041,55
458,88870,-19.7709,48
459,88920,-0.7409,38
460,88930,-4084.1727,1000
461,89140,23.7110,21
462,89290,-4543.4111,1000
463,89530,45.3200,24
464,89580,66.5427,44
465,89600,160.7649,100
466,89650,-3984.2121,1000
467,89740,199.3452,87
468,90190,38.0505,66
469,90720,-4578.5126,1000
470,90980,367.0341,124
471,91120,218.9473,93
472,91160,-3594.5352,1000
473,91750,151.7570,103
474,91760,449.2696,218
475,91920,13.7567,16
476,92470,266.9568,135
477,92630,435.6064,303
478,92810,376.3408,183
479,92810,274.0618,165
480,92940,20.7125,13
481,93000,29.5749,19
482,93020,184.3380,127
483,93190,66.3226,19
484,93270,266.4781,135
485,93360,157.3840,89
486,93390,31.4497,45
487,93500,71.8811,31
488,94090,133.5654,82
489,94370,301.3921,135
490,94940,64.0909,57
491,95480,554.0951,285
492,98430,-4650.4859,1000
493,98520,-4202.8332,1000
494,98920,-4175.7543,1000
495,99650,-4494.9873,1000
496,100700,365.2633,178
497,100810,256.9653,116
498,101150,540.8071,272
499,101440,66.6063,29
500,102240,80.4874,80
501,102320,320.3434,162
502,102660,133.2797,42
503,103270,564.3561,246
504,103360,-4552.3286,1000
505,103390,-4214.9969,1000
506,103410,139.6648,75
507,103460,25.3656,19
508,103500,-3857.0857,1000
509,103820,4.6180,32
510,103980,159.4369,52
511,104090,-4197.2415,1000
512,104450,102.4414,36
513,104940,-4291.1596,1000
514,105430,132.9115,49
515,105480,-4464.1134,1000
516,105520,359.2813,170
517,105970,210.5824,152
518,106280,127.9755,76
519,106320,249.4728,84
520,106330,74.8052,36
521,106950,359.9630,152
522,107210,261.5145,88
523,107480,123.2524,53
524,107830,183.9902,62
525,108120,201.2850,64
526,108270,34.4684,44
527,108520,-3664.6877,1000
528,108550,895.1957,457
529,108730,19.2251,21
530,108770,569.5529,245
531,108820,115.5787,70
532,108880,49.2355,33
533,109360,271.9668,109
534,109900,750.2159,362
535,110810,329.1671,204
536,111090,383.0819,236
537,112320,-4483.0882,1000
538,112580,574.8340,322
539,113120,68.8970,80
540,113160,1032.6036,434
541,113360,-3955.9897,1000
542,113390,-4065.6279,1000
543,113410,-3445.6846,1000
544,113770,42.3380,41
545,113780,98.7630,39
546,113980,977.8755,408
547,114000,69.3890,22
548,114090,286.2399,151
549,114500,134.9320,138
550,114940,416.2774,153
551,115460,332.0701,148
552,115550,403.2429,239
553,115630,263.4362,113
554,115710,380.3779,171
555,116000,87.7291,29
556,116230,131.1797,68
557,117000,195.2217,100
558,117410,206.9395,118
559,118250,907.5318,448
560,118880,-4373.0698,1000
561,119740,909.9921,480
562,120320,222.6412,144
563,120500,442.5931,225
564,120810,-3626.4699,1000
565,121090,-4711.0958,1000
566,121740,252.7699,124
567,122050,410.1654,231
568,123030,1116.0185,740
569,123040,247.3920,130
570,123800,172.8735,76
571,124090,-4301.8927,1000
572,125460,-3523.7125,1000
573,125590,361.3996,179
574,125820,576.9872,279
575,127000,-2275.7869,1000
576,127410,-2596.3871,1000
577,127680,1595.0958,659
578,128650,241.3326,165
579,128810,423.1732,140
580,129270,784.4829,368
581,129420,49.0081,61
582,130320,1754.9564,1000
583,130580,789.1170,290
584,130810,-3049.5487,1000
585,131010,522.4683,236
586,132050,-4468.5848,1000
587,132500,121.0183,45
588,134090,-244.4012,1000
589,134820,309.0571,232
590,135460,-1384.0852,1000
591,135820,-621.1075,1000
592,139270,-1504.2296,1000
593,139420,-4115.5781,1000
594,139430,38.7108,16
595,139620,1718.7567,861
596,140320,-4539.9067,1000
597,140580,-4620.4357,1000
598,140670,976.6401,521
599,140740,204.1244,131
600,140810,1882.5080,1000
601,143480,1117.2391,766
602,144090,-3448.6318,1000
603,144380,758.7038,406
604,144600,706.1125,393
605,144820,-582.8425,1000
606,145560,791.5668,475
607,147210,659.9021,373
608,147370,1057.5726,663
609,149420,701.5673,1000
610,149620,-2008.7026,1000
611,150580,1552.5270,1000
612,150660,196.6165,104
613,152960,269.5355,230
