episode,timestep,episode_reward,episode_length
933,94850,-65.8486,22
934,94890,-102.0736,13
935,94950,-180.2969,39
936,94970,-101.9522,28
937,95150,-113.1706,18
938,95170,-127.0316,34
939,95310,-92.4333,16
940,95310,-87.3351,14
941,95610,-118.6706,30
942,95730,-60.3910,12
943,95780,-158.1013,83
944,95810,-176.0612,96
945,95820,-183.9873,51
946,95960,-56.8879,14
947,96100,-123.4890,37
948,96200,-201.2642,39
949,96330,-108.4497,23
950,96400,-62.6568,20
951,96450,-304.8520,156
952,96570,-84.8409,17
953,96660,-101.1562,21
954,96700,-174.0183,37
955,96760,-218.7254,80
956,97010,-84.6096,31
957,97030,-2649.9812,1000
958,97300,-122.8567,54
959,97360,-239.2842,79
960,97380,-130.7259,37
961,97870,-2853.2819,1000
962,97890,-404.2040,123
963,97900,-147.5931,87
964,97980,-2876.0861,1000
965,98060,-2678.1126,1000
966,98110,-73.9485,24
967,98140,-283.2448,78
968,98370,-115.7175,26
969,98380,-115.4068,40
970,98420,-98.6846,36
971,98440,-231.7439,55
972,98670,-105.6978,23
973,98770,-101.3272,35
974,98950,-240.3509,105
975,99000,-48.2058,23
976,99060,-220.2307,68
977,99150,-61.7582,15
978,99310,-96.8226,36
979,99310,-2601.0167,1000
980,99600,-160.8284,29
981,99720,-441.4499,158
982,99740,-734.2002,236
983,99870,-164.2848,56
984,99880,-354.8121,121
985,99900,-149.9451,30
986,100120,-85.3928,40
987,100260,-148.5834,39
988,100330,-182.4595,45
989,100330,-75.4488,21
990,100420,-215.5289,68
991,100640,-43.5553,22
992,100770,-165.3430,44
993,100770,-171.3868,51
994,100820,-144.2264,92
995,100960,-60.1325,14
996,100960,-55.9608,19
997,100960,-103.2093,19
998,101110,-64.7844,15
999,101170,-118.9437,53
1000,101350,-202.5742,102
1001,101350,-176.1586,39
1002,101400,-96.2172,29
1003,101650,-159.9114,69
1004,101670,-547.3636,261
1005,101700,-79.2903,30
1006,101800,-177.3419,45
1007,101850,-171.0932,50
1008,101860,-181.6073,69
1009,101990,-43.1201,19
1010,102250,-196.7493,39
1011,102290,-135.8923,59
1012,102450,-104.9896,16
1013,102460,-138.5158,81
1014,102660,-83.8439,21
1015,102840,-93.2379,38
1016,102950,-261.0898,110
1017,102980,-164.6189,73
1018,102980,-150.2176,32
1019,103010,-276.8392,102
1020,103120,-102.0848,17
1021,103260,-91.9226,28
1022,103260,-106.4069,28
1023,103400,-81.2074,39
1024,103490,-109.3551,23
1025,103750,-159.2692,49
1026,103930,-232.6934,109
1027,104020,-107.5782,27
1028,104190,-80.0192,26
1029,104430,-74.4992,24
1030,104560,-60.1521,13
1031,104700,-138.0111,68
1032,104750,-152.8198,19
1033,105420,-189.4893,67
1034,105510,-179.7296,81
1035,105620,-55.7929,20
1036,105780,-2693.1643,1000
1037,105920,-79.6939,14
1038,106070,-64.3450,45
1039,106130,-60.2120,6
1040,106470,-179.7461,34
1041,106550,-279.7995,104
1042,106800,-194.1057,88
1043,106960,-158.8889,41
1044,107300,-2687.3318,1000
1045,107330,-160.9818,53
1046,107770,-128.0810,44
1047,107810,-85.8967,51
1048,108370,-2505.6627,1000
1049,108420,-122.3583,65
1050,108570,-143.9814,76
1051,108920,-214.8560,55
1052,109030,-596.4882,256
1053,109150,-2578.0091,1000
1054,109290,-187.6402,72
1055,109510,-86.9844,22
1056,109550,-140.0541,52
1057,109590,-86.5333,44
1058,109700,-123.1207,78
1059,109780,-71.5170,23
