episode,timestep,episode_reward,episode_length
338,34660,-25.3649,97
339,34840,2.1467,36
340,34860,69.2050,56
341,34870,-102.5246,44
342,34900,81.9509,140
343,34990,-13.4108,15
344,35220,-0.2035,36
345,35340,-4.7764,12
346,35350,17.1895,45
347,35530,16.3108,19
348,35580,-23.9680,71
349,35600,-14.5767,25
350,35620,-60.2115,96
351,35690,48.3830,70
352,35830,4.4550,30
353,35830,-7.2499,23
354,35870,31.4543,29
355,36000,51.6908,38
356,36350,66.1760,66
357,36560,91.1398,73
358,36730,-34.0137,38
359,36740,1.7741,74
360,36760,7.9489,93
361,36800,-5.1542,24
362,36870,-9.5517,14
363,37030,-3.2230,23
364,37220,-40.3021,48
365,37350,66.4919,59
366,37380,23.1516,51
367,37580,13.4513,20
368,37590,-4473.7643,1000
369,37630,25.0017,28
370,37790,30.5856,20
371,37860,98.4990,64
372,37910,9.8615,28
373,38090,2.1592,30
374,38170,8.3123,31
375,38290,-1.7456,20
376,38380,68.5819,47
377,38530,5.5376,24
378,38700,-5.8957,17
379,38730,25.9039,35
380,38780,42.9648,175
381,38810,7.2791,11
382,38930,29.2429,12
383,39260,-16.1990,168
384,39260,20.2265,33
385,39490,2.7584,23
386,39500,-4598.6536,1000
387,39690,19.3452,19
388,39720,5.4667,23
389,39850,13.2071,13
390,39970,64.9067,71
391,40050,145.2359,132
392,40260,-5.2223,21
393,40390,-9.9940,42
394,40410,-4529.4574,1000
395,40470,82.7936,62
396,40610,-0.9992,20
397,40710,56.0454,102
398,40730,-7.3098,12
399,40850,-13.4926,46
400,41110,-37.1763,40
401,41320,26.3261,85
402,41540,-25.7753,22
403,41600,52.3186,134
404,41820,-4311.8295,1000
405,41910,2.8754,9
406,42050,24.2849,120
407,42090,-30.4308,49
408,42220,-16.1030,13
409,42260,-34.8351,21
410,42400,-44.8033,86
411,42440,-6.1429,22
412,42470,-145.3168,56
413,42760,-30.7360,32
414,43060,-28.5749,30
415,43290,21.9611,23
416,43420,-114.7663,95
417,44040,-9.8229,62
418,44140,-4233.5808,1000
419,44870,35.8670,83
420,45140,-78.1516,100
421,45230,20.5577,36
422,45390,30.3291,16
423,45480,-5.1575,9
424,45720,29.1783,24
425,45870,-3763.8590,1000
426,45960,50.3796,24
427,46230,20.9777,27
428,46340,41.8370,47
429,46530,-12.8741,30
