episode,timestep,episode_reward,episode_length
367,38270,-77.3769,77
368,38340,-3.5248,154
369,38550,73.1013,36
370,38810,55.1451,69
371,38820,-59.8748,27
372,39210,-58.1621,87
373,39320,-4549.0497,1000
374,39390,6.2462,58
375,39470,66.7494,120
376,39470,-97.8513,65
377,39480,9.5026,16
378,39500,-5.8976,11
379,39610,19.6118,14
380,39660,-14.7411,16
381,39670,-4228.5461,1000
382,39910,6.2348,24
383,39980,-65.2372,50
384,40020,49.1901,36
385,40030,5.3278,56
386,40150,17.1393,24
387,40270,0.1219,12
388,40290,9.9712,26
389,40470,56.1915,126
390,40550,-13.1893,8
391,40650,-4.2757,63
392,40940,-45.4562,96
393,41060,-26.9198,41
394,41090,8.0249,80
395,41300,-2.5400,169
396,41410,-17.0694,32
397,41440,-3464.0310,1000
398,41540,-27.0212,24
399,41540,-80.2957,48
400,41580,19.8733,14
401,41650,32.1189,24
402,41670,6.7199,9
403,41800,117.0587,125
404,41880,7.5394,21
405,41960,-43.7471,31
406,42080,9.3960,54
407,42230,-65.8860,43
408,42230,10.0025,35
409,42260,36.0501,132
410,42330,-4562.4926,1000
411,42380,33.8735,15
412,42410,-1.5129,33
413,42480,-40.5935,52
414,42760,-48.2131,53
415,42770,-17.1119,36
416,42970,9.1341,143
417,43010,22.8032,63
418,43110,8.0365,34
419,43180,40.3163,42
420,43200,106.5235,87
421,43380,-5.2034,41
422,43570,141.7208,131
423,43600,22.8652,40
424,43600,-11.2537,112
425,43690,94.8755,68
426,43710,46.9298,33
427,43830,9.3718,23
428,43860,3.2747,17
429,43880,-44.4439,77
430,44010,3.8809,15
431,44020,-29.7471,31
432,44120,-18.4241,11
433,44190,-7.8339,17
434,44330,-23.6925,76
435,44370,-57.4735,119
436,44450,-13.0002,62
437,44490,-18.3795,89
438,44530,-45.9614,20
439,44560,91.9614,44
440,44640,-2.8681,45
441,44720,11.0412,16
442,44800,17.5435,43
443,44920,-4297.6331,1000
444,44940,3.4171,45
445,44980,-0.9452,53
446,45000,17.9188,36
447,45020,28.9736,114
448,45070,-22.8432,15
449,45130,13.5006,33
450,45270,-12.0030,20
451,45380,9.6664,38
452,45420,-23.1262,48
453,45500,-21.1744,78
454,45550,31.2350,102
455,45550,-75.6015,53
456,45680,-6.2471,70
457,45730,-17.2138,35
458,45840,39.8968,16
459,45900,49.3795,35
460,45940,31.1678,81
461,45960,-19.1553,46
462,46050,7.7230,50
463,46060,6.5594,16
464,46140,-6.0396,20
465,46170,31.7035,12
466,46290,1.4834,15
467,46320,82.3650,105
468,46370,50.2543,41
469,46420,37.4158,36
470,46500,21.8461,21
471,46650,7.4579,81
472,46710,22.3598,34
473,46790,38.1393,62
474,46810,20.3316,39
475,46890,18.0973,10
476,46980,-21.6188,17
477,47010,-38.2541,128
478,47130,69.4152,48
479,47130,-51.0578,42
480,47220,-6.6002,21
481,47310,-4487.6979,1000
482,47370,-14.7405,87
483,47400,8.6094,51
484,47450,-22.9632,32
485,47700,63.4698,72
486,47770,26.5020,46
487,48140,35.1525,74
488,48220,76.3859,85
489,48260,51.8668,104
490,48280,-26.9414,115
491,48290,78.1674,59
492,48510,52.3365,29
493,48660,-66.0370,38
494,48710,9.1152,42
495,48740,-31.0385,60
496,48760,-58.6349,50
497,48800,-8.9904,14
498,48920,38.6505,41
499,49210,27.1202,50
500,49290,61.4546,152
501,49580,24.9729,84
502,49710,-3.1168,42
503,49860,30.8198,28
504,50190,-41.3649,33
505,50270,-4422.7944,1000
506,50540,72.9577,174
507,50540,150.2244,162
508,50610,13.5388,140
509,50640,-10.0464,37
510,50670,-72.4118,48
511,50940,-10.1628,33
512,50950,11.5335,41
513,50990,4.9602,45
514,51070,12.1556,43
515,51190,-18.5441,148
516,51320,-1.0093,33
517,51510,16.3815,32
518,51670,1.6179,35
519,51790,110.6762,72
520,51810,2.3532,14
521,52000,11.9263,105
522,52140,-45.2552,33
523,52440,106.6343,44
524,52460,78.2883,67
525,52530,24.2332,9
526,52580,-58.0786,44
527,52640,1.0667,11
528,52690,-23.8202,118
529,52800,94.7034,186
530,52830,45.6275,25
531,52900,34.9667,44
532,53010,-22.7315,37
533,53050,-15.4955,15
534,53200,24.8044,37
535,53680,102.8973,67
536,53710,202.3210,304
537,53710,51.6063,51
538,53990,6.1356,28
539,54390,44.1170,71
540,54440,-15.7348,45
541,54710,150.1438,100
542,54710,-3.7603,32
543,54730,-15.1372,193
544,55040,-28.7728,60
545,55240,15.1900,20
546,55420,-4423.4093,1000
547,55560,99.0591,85
548,55780,40.7127,54
549,55880,3.4084,32
550,56060,20.0164,18
551,56140,16.6528,36
552,56160,1.5148,143
553,56320,-4169.8203,1000
554,56330,-13.3869,19
555,56360,-233.5303,94
556,56380,89.1366,167
557,56500,-17.3768,14
558,56710,-14.8012,33
559,56720,-12.0158,22
560,56880,-34.8198,55
561,56910,-14.8807,85
562,57010,43.2428,69
563,57040,20.1725,16
564,57160,18.8738,12
565,57340,-47.5866,33
566,57420,102.5362,51
567,57450,-4320.2407,1000
568,57480,0.1967,14
569,57490,-10.8217,78
570,57650,-10.8986,23
571,57720,73.0663,100
572,57810,13.3815,16
573,57920,5.5332,20
574,58030,-2.0081,22
575,58170,27.9859,69
576,58320,31.2897,15
577,58330,-40.8371,117
578,58510,23.4515,59
579,58550,-53.9213,52
580,58640,83.8899,32
581,58700,-26.8427,125
582,58760,-4777.8208,1000
583,58780,19.3276,23
584,58800,-8.8806,16
585,58820,-2.1657,49
586,58970,23.9007,27
587,59030,9.1400,23
588,59090,-36.5922,58
589,59180,10.9922,40
590,59190,110.1359,303
591,59210,1.8130,12
592,59290,37.4135,53
593,59390,-6.7267,21
594,59400,33.0801,19
595,59470,7.2250,18
596,59550,-17.4743,58
597,59690,63.9323,87
598,59850,-38.6720,16
599,59930,28.6110,74
600,59980,-3.1616,43
601,60120,9.2788,72
602,60130,76.8884,74
603,60130,148.5169,66
604,60200,61.3940,35
605,60230,-33.6492,30
606,60290,3.6224,16
607,60320,-6.1690,19
608,60340,-28.5515,14
609,60430,58.4450,31
610,60470,2.1503,13
611,60810,15.4154,52
612,60890,136.4215,66
613,60910,88.8952,59
614,61190,-15.8247,76
615,61280,44.7673,47
616,61600,12.5218,32
617,61720,-3.5314,81
618,61890,48.9535,142
619,61960,106.7873,198
620,62000,113.4565,81
621,62320,-8.9587,36
622,62330,3.2697,33
623,62380,-48.5599,49
624,62440,-55.8189,72
625,62570,-20.1045,13
626,62590,102.5023,99
627,62690,-4129.5257,1000
628,62820,-28.7948,49
629,62830,25.6139,24
630,62940,-8.4711,11
631,63050,-4666.4648,1000
632,63060,134.0324,74
633,63090,1.4900,40
634,63090,19.2848,27
635,63150,45.2884,77
636,63170,-6.4453,12
637,63310,21.7162,74
638,63310,15.4329,22
639,63340,62.3071,25
640,63460,-10.7269,15
641,63460,21.3520,52
642,63580,90.3675,43
643,63650,-16.6179,59
644,63860,33.6714,52
645,63880,2.7287,57
646,64030,-116.6972,86
647,64050,16.8712,17
648,64120,-91.9044,66
649,64120,-2.6232,9
650,64140,38.6291,56
651,64210,16.1860,16
652,64220,56.5424,57
653,64400,76.4176,94
654,64400,7.2034,26
655,64570,4.5802,17
656,64700,-15.4124,30
657,64700,-2012.5203,567
658,64710,-13.7317,59
659,64730,-43.0012,51
660,64800,34.8919,68
661,64850,9.1530,12
662,64860,16.9684,16
663,64870,84.0962,101
664,64980,-2.3365,13
665,65080,-28.7347,51
666,65160,4.7845,30
667,65190,22.6121,32
668,65230,27.7377,15
669,65260,55.1274,46
670,65320,30.3021,62
671,65430,31.5933,20
672,65440,26.8451,25
673,65460,-29.7473,14
674,65590,-84.7976,61
675,65730,13.7092,14
676,65730,9.9099,47
677,65900,1.0935,17
678,66020,-25.4548,56
679,66240,-17.4349,51
680,66250,6.8089,109
681,66280,-50.3211,85
682,66290,68.0241,85
683,66300,41.1058,40
684,66400,-10.5245,16
685,66450,30.4322,20
686,66490,-82.1963,178
687,66570,-27.9929,27
688,66600,-99.3913,32
689,66690,82.7519,40
690,66760,-25.9548,27
691,66830,3.1428,14
692,66830,6.4099,38
693,66900,13.3481,7
694,67100,43.6043,108
695,67120,-31.4334,22
696,67120,44.3258,29
697,67240,-50.6865,84
698,67260,41.9630,69
699,67260,-21.4985,14
700,67290,-4.5105,19
701,67490,-4495.6802,1000
702,67550,-30.3146,95
703,67570,15.2245,28
704,67570,13.8516,33
705,67710,-38.1536,95
706,67720,48.1666,17
707,67730,11.5200,47
708,67820,13.4442,10
709,67870,10.6793,38
710,67940,63.0126,68
711,67950,9.4822,22
712,67950,8.2002,13
713,68040,9.9420,17
714,68040,1.7213,10
715,68170,50.6846,60
716,68200,-43.2804,16
717,68260,48.7230,31
718,68400,6.0453,23
719,68520,9.5999,48
720,68540,-2.7501,34
721,68690,35.8779,74
722,68770,46.2654,25
723,68840,40.0515,44
724,68890,-18.2777,12
725,69060,22.5999,52
726,69200,81.9132,94
727,69300,68.7228,46
728,69330,-91.6231,44
729,69360,-29.4055,30
730,69470,26.9903,14
731,69480,150.2974,177
732,69650,-39.5224,35
733,69660,0.3819,30
734,69740,21.6409,105
735,69880,-74.8412,41
736,70020,4.4917,37
737,70020,-16.0915,54
738,70170,15.4510,29
739,70290,-7.5519,27
740,70320,17.8182,66
741,70380,42.0612,21
742,70410,18.0229,67
743,70770,-1.5217,39
744,70800,98.8898,160
745,70800,-25.0866,51
